MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,RL,4.31748811353631,9.051696278536586,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.478509642208569,2,2,CBlock,3,3,-1,3,7.101675971619444,1,0.0,4.442651256490317,7.168579897264035,GasA,3,Y,SBrkr,7.168579897264035,0.0,0.0,7.168579897264035,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.791759469228055,7,0.6931471805599453,Attchd,1954.0,3,1.0986122886681098,6.212606095751519,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct,2009,WD,Normal
20,RL,4.23410650459726,8.977525200965243,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,-1,6,6.595780513961311,1,0.0,5.7899601708972535,6.964135612418245,GasA,2,Y,SBrkr,6.964135612418245,0.0,0.0,6.964135612418245,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.791759469228055,7,0.0,Detchd,1953.0,1,0.6931471805599453,5.5093883366279774,3,3,2,0.0,3.970291913552122,0.0,0.0,0.0,0.0,0.0,Jan,2010,WD,Abnorml
90,RL,4.189654742026425,8.706324840138741,Pave,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,2,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,FuseP,7.050122520269059,0.0,0.0,7.050122520269059,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,1,1.9459101490553132,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,AdjLand
20,RL,4.442651256490317,9.066354521447801,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.624972813284271,2,2,CBlock,3,3,-1,3,6.467698726104354,1,0.0,6.100318952020064,6.9930151229329605,GasA,4,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.6931471805599453,Attchd,1965.0,2,1.0986122886681098,6.089044875446846,3,3,2,0.0,4.9344739331306915,0.0,0.0,0.0,0.0,0.0,Dec,2006,WD,Abnorml
20,RL,4.7535901911063645,9.735423867488873,Pave,Reg,Lvl,3,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,3,4,6.875232087276577,1,0.0,5.950642552587727,7.208600337960199,GasA,3,Y,SBrkr,7.192182058713246,0.0,0.0,7.192182058713246,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,2,1.791759469228055,7,1.0986122886681098,Attchd,1959.0,2,0.6931471805599453,5.733341276897746,3,3,1,0.0,4.653960350157523,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
85,RL,4.056561018093695,9.1248914101437,Pave,IR1,Lvl,3,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4,3,2,5,6.617402977974478,2,4.543294782270004,0.0,6.734591659972948,GasA,3,Y,SBrkr,6.785587645007929,0.0,0.0,6.785587645007929,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,7,0.0,Attchd,1983.0,2,1.0986122886681098,6.22455842927536,3,4,2,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0,Dec,2007,WD,Normal
20,RL,4.056561018093695,9.127067452782361,Pave,IR1,Lvl,3,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,4,3,2,2,5.638354669333745,4,6.198478716492308,5.123963979403259,6.844815479208263,GasA,2,Y,SBrkr,6.844815479208263,0.0,0.0,6.844815479208263,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.791759469228055,7,0.0,Detchd,1977.0,1,0.6931471805599453,5.733341276897746,3,3,2,4.983606621708336,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
20,RL,4.2626798770413155,8.980423936374544,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,2,CBlock,3,3,-1,5,5.19295685089021,4,6.2285110035911835,6.144185634125646,7.048386408721883,GasA,4,Y,FuseA,7.048386408721883,0.0,0.0,7.048386408721883,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Attchd,1959.0,2,0.6931471805599453,5.707110264748875,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2006,WD,Normal
120,RL,4.127134385045092,8.943636705909594,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,6.023447592961033,4,2,PConc,5,3,-1,6,6.124683390894205,1,0.0,7.167809184316444,7.469083884921234,GasA,4,Y,SBrkr,7.469083884921234,0.0,0.0,7.469083884921234,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,4,1.9459101490553132,7,0.6931471805599453,Attchd,2005.0,2,1.0986122886681098,6.3578422665081,3,3,2,5.2832037287379885,4.418840607796598,0.0,0.0,0.0,0.0,0.0,Feb,2010,WD,Normal
50,RL,3.8918202981106265,9.458995712459116,Pave,IR1,Lvl,3,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,3,-1,6,7.20934025660291,1,0.0,4.430816798843313,7.268920128193722,GasA,4,Y,SBrkr,7.325807502595773,6.448889394146858,0.0,7.673223121121708,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,Attchd,2003.0,2,1.0986122886681098,6.508769136971682,3,3,2,5.1298987149230735,3.784189633918261,0.0,0.0,5.293304824724492,0.0,0.0,Aug,2009,WD,Abnorml
20,FV,4.442651256490317,9.314430080500564,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,2,6,3.2188758248682006,1,0.0,7.398174092970465,7.4127640174265625,GasA,4,Y,SBrkr,7.4127640174265625,0.0,0.0,7.4127640174265625,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,2006.0,2,1.3862943611198906,6.717804695023691,3,3,2,0.0,4.990432586778736,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
190,RM,3.5263605246161616,8.402231172946555,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,6.602587892189336,6.602587892189336,GasA,3,Y,SBrkr,6.602587892189336,6.57507584059962,0.0,7.2813856635702825,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,2,2.1972245773362196,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,0.0,4.634728988229636,0.0,0.0,0.0,0.0,Jun,2009,New,Partial
20,RL,4.204692619390966,8.954544488386723,Pave,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,-1,4,6.638567789166521,1,0.0,5.262690188904886,6.862757913051401,GasA,4,Y,SBrkr,6.862757913051401,0.0,0.0,6.862757913051401,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Attchd,1966.0,1,0.6931471805599453,5.958424693029782,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan,2007,WD,Normal
60,RL,4.4271244869561865,9.537483513308878,Pave,IR2,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,2,6,5.209486152841421,1,0.0,6.418364935936212,6.678342114654332,GasA,3,Y,SBrkr,6.678342114654332,6.517671272912275,0.0,7.293697720601438,0.0,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Attchd,1997.0,3,1.0986122886681098,5.963579343618446,3,3,2,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
50,RM,3.970291913552122,8.738895704934043,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,3,3,-1,1,0.0,1,0.0,6.705639094860003,6.705639094860003,GasA,2,Y,SBrkr,6.705639094860003,0.0,5.8888779583328805,7.0707241072602764,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.6931471805599453,Detchd,1985.0,1,1.0986122886681098,6.270988431858299,3,3,2,4.727387818712341,0.0,0.0,0.0,0.0,0.0,5.993961427306569,Sep,2006,WD,Normal
90,RM,4.709530201312334,9.044639916198465,Grvl,IR2,Bnk,3,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,4,3,3,2,4.653960350157523,6,6.569481420414296,0.0,6.705639094860003,GasA,2,N,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.791759469228055,7,0.0,CarPort,1963.0,1,1.0986122886681098,6.248042874508429,3,3,2,4.672828834461906,0.0,0.0,0.0,0.0,0.0,0.0,May,2010,WD,Normal
20,RL,4.23410650459726,10.825203541055348,Pave,IR1,Low,3,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,3,2,CBlock,5,3,3,6,7.501634457883413,1,0.0,3.4965075614664802,7.519149957669823,GasA,3,Y,SBrkr,7.519149957669823,0.0,0.0,7.519149957669823,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,3,1.791759469228055,7,0.6931471805599453,Attchd,1981.0,3,1.3862943611198906,6.796823718274855,3,3,2,6.754604099487962,4.290459441148391,0.0,0.0,0.0,0.0,0.0,Nov,2006,WD,Normal
80,RL,4.110873864173311,8.872767529910936,Pave,Reg,Bnk,3,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,-1,5,5.953243334287785,1,0.0,0.0,5.953243334287785,GasA,2,Y,SBrkr,7.215975002651466,0.0,0.0,7.215975002651466,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,6,0.6931471805599453,Detchd,1962.0,1,1.0986122886681098,6.35088571671474,3,3,2,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,Feb,2007,WD,Normal
20,RL,4.61512051684126,9.227787285579904,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,5.60947179518496,2,2,CBlock,3,3,-1,4,6.19644412779452,1,0.0,6.841615476477592,7.262628600974241,GasA,3,Y,SBrkr,7.262628600974241,0.0,0.0,7.262628600974241,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1964.0,2,1.0986122886681098,6.3578422665081,3,3,2,0.0,0.0,0.0,6.0112671744041615,0.0,0.0,0.0,Jul,2008,WD,Normal
160,FV,3.2188758248682006,7.880804344674901,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,3,2,PConc,4,3,-1,6,6.476972362889683,1,0.0,5.7745515455444085,6.878326468291325,GasA,4,Y,SBrkr,6.891625897052253,6.6293632534374485,0.0,7.461640392208575,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,1999.0,3,1.0986122886681098,6.175867270105761,3,3,2,4.7535901911063645,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2009,WD,Abnorml
60,RL,4.499809670330265,9.362718052397065,Pave,IR1,Lvl,3,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,6.7580945044277305,6.7580945044277305,GasA,4,Y,SBrkr,6.7580945044277305,6.7580945044277305,0.0,7.450660796211539,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,2004.0,2,1.0986122886681098,6.338594078203183,3,3,2,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,Aug,2006,WD,Normal
60,RL,4.204692619390966,9.52390946537981,Pave,IR2,HLS,3,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.939253946041508,4,2,PConc,5,3,3,1,0.0,1,0.0,7.252053951852814,7.252053951852814,GasA,4,Y,SBrkr,7.2633296174768365,7.326465613840322,0.0,7.988203597022576,0.0,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.3978952727983707,7,0.6931471805599453,BuiltIn,2006.0,3,1.3862943611198906,6.464588303689961,3,3,2,5.262690188904886,0.0,3.6375861597263857,0.0,0.0,0.0,0.0,Oct,2006,New,Partial
20,RL,4.110873864173311,8.881975184248867,Pave,Reg,Bnk,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,2,5,6.450470422144176,1,0.0,5.003946305945459,6.660575149839686,GasA,4,Y,SBrkr,6.660575149839686,0.0,0.0,6.660575149839686,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.6094379124341003,7,0.0,Detchd,1973.0,1,0.6931471805599453,5.8664680569332965,3,3,2,5.2832037287379885,0.0,0.0,0.0,0.0,0.0,0.0,Jan,2008,WD,Normal
20,RL,4.1588830833596715,9.47830431356186,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,5,6.848005274576363,1,0.0,5.384495062789089,7.055312843339752,GasA,4,Y,SBrkr,7.055312843339752,0.0,0.0,7.055312843339752,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.791759469228055,7,0.0,Detchd,2006.0,1,1.0986122886681098,6.3578422665081,3,3,2,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,May,2006,New,Partial
75,RM,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,2,-1,1,0.0,1,0.0,6.274762021241939,6.274762021241939,GasA,2,N,SBrkr,6.366470447731438,6.274762021241939,0.0,7.013915474810528,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,1,1.9459101490553132,7,0.0,Detchd,1935.0,1,0.6931471805599453,5.666426688112432,3,3,0,0.0,0.0,4.976733742420574,0.0,0.0,0.0,0.0,Mar,2007,WD,Normal
120,RL,3.8066624897703196,8.770749549138642,Pave,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.187385805840755,3,2,PConc,4,4,1,6,3.2188758248682006,1,0.0,7.205635176410364,7.223295679562314,GasA,4,Y,SBrkr,7.223295679562314,0.0,0.0,7.223295679562314,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,Attchd,2006.0,2,1.0986122886681098,6.184148890937483,3,3,2,4.795790545596741,3.912023005428146,0.0,0.0,0.0,0.0,0.0,Oct,2007,WD,Normal
70,RM,3.9318256327243257,9.239996256883693,Pave,IR1,Bnk,3,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,6.3578422665081,6.3578422665081,GasA,3,Y,SBrkr,6.805722553416985,6.695798917058491,0.0,7.444833273892193,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,2.302585092994046,7,0.0,Detchd,1990.0,1,1.0986122886681098,6.175867270105761,3,3,2,2.5649493574615367,2.4849066497880004,4.174387269895637,0.0,0.0,0.0,0.0,Apr,2010,WD,Normal
60,RL,4.2225280335569675,9.145908511816794,Pave,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.352629396319567,2,2,PConc,4,3,-1,6,6.606650186198215,1,0.0,5.765191102784844,6.964135612418245,GasA,4,Y,SBrkr,6.964135612418245,6.885509670034818,0.0,7.618251097876695,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.1972245773362196,7,0.0,Attchd,1998.0,2,1.0986122886681098,6.470799503782602,3,3,2,6.3578422665081,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,Feb,2009,WD,Normal
60,RL,4.343805421853684,9.16868469670735,Pave,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.84354441703136,3,2,PConc,5,3,2,1,0.0,1,0.0,7.042286171939743,7.042286171939743,GasA,4,Y,SBrkr,7.042286171939743,7.193685818395112,0.0,7.813591552952433,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.302585092994046,7,0.6931471805599453,BuiltIn,2004.0,2,1.3862943611198906,6.748759547491679,3,3,2,5.262690188904886,5.0238805208462765,0.0,0.0,0.0,0.0,0.0,Oct,2007,WD,Normal
20,RL,4.2225280335569675,9.898525260706313,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,5.662960480135946,2,2,CBlock,4,3,3,6,6.816735880594968,1,0.0,6.943122422819428,7.5745584842024805,GasA,2,Y,SBrkr,7.699842407396986,0.0,0.0,7.699842407396986,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,6,0.6931471805599453,Attchd,1970.0,2,1.0986122886681098,6.3578422665081,3,3,2,5.71042701737487,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2010,WD,Normal
20,RL,4.290459441148391,9.274816391160547,Pave,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.123963979403259,3,2,PConc,4,3,2,6,6.921658184151129,1,0.0,6.089044875446846,7.282073658093465,GasA,4,Y,SBrkr,7.299797366758161,0.0,0.0,7.299797366758161,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,2003.0,2,1.0986122886681098,6.326149473155099,3,3,2,4.976733742420574,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
30,RM,3.871201010907891,8.435766192720509,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,-1,1,0.0,1,0.0,6.617402977974478,6.617402977974478,GasA,2,Y,SBrkr,6.617402977974478,0.0,0.0,6.617402977974478,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.6094379124341003,7,0.0,Attchd,1945.0,1,0.6931471805599453,5.3981627015177525,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2010,WD,Normal
50,RL,4.406719247264253,9.654641503869545,Pave,Reg,Lvl,3,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,3,2,CBlock,3,3,-1,4,6.403574197934815,1,0.0,6.553933404025811,7.173958319756794,GasW,2,Y,SBrkr,7.173958319756794,6.891625897052253,0.0,7.7354333524996886,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1953.0,3,1.0986122886681098,6.504288173536645,3,3,2,0.0,3.091042453358316,4.74493212836325,0.0,0.0,0.0,0.0,Jul,2006,WD,Normal
20,RL,4.564348191467836,9.521641310026597,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,7.017506142941256,2,3,CBlock,4,3,3,5,7.53955882930103,1,0.0,5.840641657373398,7.707062655370473,GasA,4,Y,SBrkr,7.707062655370473,0.0,0.0,7.707062655370473,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,2,2.1972245773362196,7,1.0986122886681098,Attchd,1973.0,3,1.0986122886681098,6.248042874508429,3,3,2,5.707110264748875,0.0,0.0,0.0,0.0,0.0,0.0,Feb,2007,WD,Normal
20,RL,4.248495242049359,8.935903526274423,Pave,Reg,Lvl,3,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,3,3,-1,5,6.338594078203183,1,0.0,5.638354669333745,6.740519359606223,GasA,2,Y,SBrkr,6.740519359606223,0.0,0.0,6.740519359606223,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.6094379124341003,7,0.0,Detchd,1987.0,1,1.0986122886681098,5.8888779583328805,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
60,RL,4.31748811353631,9.224440496354964,Pave,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.713572066704308,2,2,PConc,4,3,-1,1,0.0,1,0.0,6.725033642166843,6.725033642166843,GasA,3,Y,SBrkr,6.786716950605081,6.726233402358747,0.0,7.449498005382849,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1998.0,3,1.0986122886681098,6.059123195581797,3,3,2,0.0,4.553876891600541,0.0,0.0,5.676753802268282,0.0,0.0,Dec,2009,WD,Normal
20,RL,4.454347296253507,9.23024103368252,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.653960350157523,2,2,CBlock,3,3,-1,5,5.771441123130016,4,5.8944028342648505,6.003887067106539,6.99117688712121,GasA,3,Y,SBrkr,6.99117688712121,0.0,0.0,6.99117688712121,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,Attchd,1989.0,1,1.0986122886681098,6.19644412779452,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2010,WD,Normal
50,RM,4.110873864173311,8.66406026722579,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,-1,1,0.0,1,0.0,6.734591659972948,6.734591659972948,GasA,3,N,SBrkr,6.734591659972948,6.641182169740591,0.0,7.381501894506707,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,2,2.1972245773362196,7,0.0,Detchd,1915.0,1,0.6931471805599453,5.940171252720432,3,3,2,0.0,0.0,5.313205979041787,0.0,0.0,0.0,0.0,May,2010,WD,Normal
180,RM,3.091042453358316,7.3758821482150125,Pave,Reg,Lvl,3,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,CBlock,4,3,3,6,6.137727054086234,1,0.0,0.0,6.137727054086234,GasA,2,Y,SBrkr,6.267200548541362,6.137727054086234,0.0,6.8966943316227125,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,2,1.791759469228055,7,0.0,BuiltIn,1973.0,1,0.6931471805599453,5.697093486505405,3,3,2,4.795790545596741,4.624972813284271,0.0,0.0,0.0,0.0,0.0,Nov,2009,WD,Normal
